timestamp,status
1773477912.8613093,Blinking
1773477912.889796,Blinking
1773477912.9180362,Blinking
1773477913.0063615,Attentive
1773477913.0685778,Attentive
1773477913.1397252,Attentive
1773477913.2165453,Attentive
1773477913.3339086,Attentive
1773477913.4045317,Attentive
1773477913.4758835,Attentive
1773477913.556585,Attentive
1773477913.6355178,Attentive
1773477913.7068267,Attentive
1773477913.7870047,Attentive
1773477913.851713,Attentive
1773477913.9364662,Attentive
1773477914.018038,Attentive
1773477914.0896022,Attentive
1773477914.2050977,Attentive
1773477914.2827222,Attentive
1773477914.3657362,Attentive
1773477914.4376025,Attentive
1773477914.5271325,Attentive
1773477914.5992448,Attentive
1773477914.68759,Attentive
1773477914.775382,Attentive
1773477914.8737874,Attentive
1773477914.9423568,Attentive
1773477915.0214238,Attentive
1773477915.1026816,Attentive
1773477915.181797,Attentive
1773477915.2591205,Attentive
1773477915.343578,Attentive
1773477915.426352,Attentive
1773477915.551068,Attentive
1773477915.6432061,Attentive
1773477915.7154357,Attentive
1773477915.7974463,Attentive
1773477915.860925,Attentive
1773477915.9444103,Attentive
1773477916.0138972,Attentive
1773477916.0896866,Attentive
1773477916.2290764,Attentive
1773477916.3111,Attentive
1773477916.391754,Attentive
1773477916.4997823,Attentive
