timestamp,status
1773376536.5570424,Blinking
1773376536.6173294,Blinking
1773376536.7110922,Blinking
1773376536.8222418,Attentive
1773376536.896497,Attentive
1773376536.9354718,Blinking
1773376536.9707003,Blinking
1773376537.0568638,Attentive
1773376537.1439164,Attentive
1773376537.2212627,Attentive
1773376537.3189254,Attentive
1773376537.4079905,Attentive
1773376537.5123768,Attentive
1773376537.6039517,Attentive
1773376537.683293,Attentive
1773376537.7603025,Attentive
1773376537.8375728,Attentive
1773376537.9143958,Attentive
1773376537.9853375,Attentive
1773376538.082573,Attentive
1773376538.1548502,Attentive
1773376538.2456594,Attentive
1773376538.3145146,Attentive
1773376538.4190986,Attentive
1773376538.521185,Attentive
1773376538.5954733,Attentive
1773376538.6713912,Attentive
1773376538.7501178,Attentive
1773376538.8311384,Attentive
1773376538.911787,Attentive
1773376538.9382267,Blinking
1773376538.9944701,Blinking
1773376539.0266595,Blinking
1773376539.0549233,Blinking
1773376539.0770125,Blinking
1773376539.1261556,Blinking
1773376539.1555252,Blinking
1773376539.180687,Blinking
1773376539.2067459,Blinking
1773376539.2435584,Blinking
1773376539.278264,Blinking
1773376539.3128722,Blinking
1773376539.3470454,Blinking
1773376539.3947148,Blinking
1773376539.4370236,Blinking
1773376539.4615555,Blinking
1773376539.485252,Blinking
1773376539.5200438,Blinking
1773376539.5659082,Blinking
1773376539.6535652,Attentive
1773376539.692575,Blinking
1773376539.7787302,Attentive
1773376539.8769433,Attentive
1773376539.9626896,Attentive
1773376540.0436,Attentive
1773376540.1201718,Attentive
1773376540.1969235,Attentive
1773376540.279795,Attentive
1773376540.3561442,Attentive
1773376540.4348657,Attentive
1773376540.5127888,Attentive
1773376540.584657,Attentive
1773376540.6595635,Attentive
1773376540.7380044,Attentive
1773376540.8155198,Attentive
1773376540.9024303,Attentive
1773376540.9716568,Attentive
1773376541.0622787,Attentive
1773376541.140494,Attentive
1773376541.2204213,Attentive
1773376541.3163135,Attentive
1773376541.3957045,Attentive
1773376541.483782,Attentive
1773376541.5674844,Attentive
1773376541.6574001,Attentive
1773376541.7321715,Attentive
1773376541.9460073,Attentive
1773376542.2096434,Attentive
1773376542.27686,Attentive
1773376542.363581,Attentive
1773376542.4456062,Attentive
1773376542.4774437,Blinking
1773376542.5479884,Attentive
1773376542.5806332,Blinking
1773376542.619642,Blinking
1773376542.6565094,Blinking
1773376542.6935956,Blinking
1773376542.7308981,Blinking
1773376542.7866852,Blinking
1773376542.8220603,Blinking
1773376542.860933,Blinking
1773376542.8903434,Blinking
1773376542.9277163,Blinking
1773376542.9657907,Blinking
1773376542.9957087,Blinking
1773376543.0356886,Blinking
1773376543.0685368,Blinking
1773376543.0972505,Blinking
1773376543.1283143,Blinking
1773376543.1696167,Blinking
1773376543.2006907,Blinking
1773376543.246383,Blinking
1773376543.284281,Blinking
1773376543.3169763,Blinking
1773376543.3517263,Blinking
1773376543.3842597,Blinking
1773376543.4101102,Blinking
1773376543.4353375,Blinking
1773376543.4614995,Blinking
1773376543.4964342,Blinking
1773376543.563023,Attentive
1773376543.6636267,Attentive
1773376543.742141,Attentive
1773376543.8357246,Attentive
1773376543.9309819,Attentive
1773376544.0035229,Attentive
1773376544.0849855,Attentive
1773376544.1717212,Attentive
1773376544.2463262,Attentive
1773376544.3291698,Attentive
1773376544.4012005,Attentive
1773376544.4465759,Blinking
1773376544.5292072,Attentive
1773376544.5644462,Blinking
1773376544.6346345,Attentive
1773376544.7222292,Attentive
1773376544.7955155,Attentive
1773376544.8689148,Attentive
1773376544.910732,Blinking
1773376544.9833634,Attentive
1773376545.0620842,Attentive
1773376545.1455805,Attentive
1773376545.2275543,Attentive
1773376545.300895,Attentive
1773376545.3838441,Attentive
1773376545.4636953,Attentive
1773376545.556732,Attentive
1773376545.6457112,Attentive
1773376545.7303762,Attentive
1773376545.7794907,Blinking
1773376545.8021212,Blinking
1773376545.9009314,Attentive
1773376545.9787571,Attentive
1773376546.065688,Attentive
1773376546.1435103,Attentive
1773376546.2436538,Attentive
1773376546.275617,Blinking
1773376546.3044178,Blinking
1773376546.344262,Blinking
1773376546.386307,Blinking
1773376546.4166725,Blinking
1773376546.4544885,Blinking
1773376546.5350633,Blinking
1773376546.5990355,Attentive
1773376546.691776,Attentive
1773376546.7700093,Attentive
1773376546.850166,Attentive
1773376546.936304,Attentive
1773376547.0181766,Attentive
1773376547.0980308,Attentive
1773376547.1961997,Attentive
1773376547.2663972,Attentive
1773376547.3639896,Attentive
1773376547.4461014,Attentive
1773376547.5161548,Attentive
1773376547.5488353,Blinking
1773376547.5890577,Blinking
1773376547.6277688,Blinking
1773376547.6505244,Blinking
1773376547.6768975,Blinking
1773376547.719291,Blinking
1773376547.7544732,Blinking
1773376547.8325694,Attentive
1773376547.9123094,Attentive
1773376547.9914274,Attentive
1773376548.0682886,Attentive
1773376548.1311316,Attentive
1773376548.2254581,Attentive
1773376548.3365476,Attentive
1773376548.491212,Attentive
1773376548.578774,Attentive
1773376548.6680195,Attentive
1773376548.7451868,Attentive
1773376548.8289945,Attentive
1773376548.9175892,Attentive
1773376548.9954107,Attentive
1773376549.0850775,Attentive
1773376549.1774023,Attentive
1773376549.2498593,Attentive
1773376549.334355,Attentive
1773376549.4044933,Attentive
1773376549.4793303,Attentive
1773376549.5523198,Attentive
1773376549.6343498,Attentive
1773376549.7210636,Attentive
1773376549.801862,Attentive
1773376549.881221,Attentive
1773376549.9715133,Attentive
1773376550.0598383,Attentive
1773376550.1703618,Attentive
1773376550.250666,Attentive
1773376550.3425422,Attentive
1773376550.4441714,Attentive
1773376550.5287244,Attentive
1773376550.6101458,Attentive
1773376550.685424,Attentive
1773376550.772915,Attentive
1773376550.8498461,Attentive
1773376550.9226623,Attentive
1773376550.9952855,Attentive
1773376551.0727386,Attentive
1773376551.164289,Attentive
1773376551.4241123,Attentive
1773376551.6012175,Attentive
1773376551.6849246,Attentive
1773376551.7861257,Attentive
1773376551.8717294,Attentive
1773376551.9601634,Attentive
1773376552.001604,Blinking
1773376552.0704958,Blinking
1773376552.1430557,Blinking
1773376552.1821003,Blinking
1773376552.2158177,Blinking
1773376552.3235438,Attentive
1773376552.4040623,Attentive
1773376552.491777,Attentive
1773376552.5834594,Attentive
1773376552.6641834,Attentive
1773376552.7465866,Attentive
1773376552.8301055,Attentive
1773376552.908027,Attentive
1773376552.9851472,Attentive
1773376553.0583334,Attentive
1773376553.1312196,Attentive
1773376553.2117417,Attentive
1773376553.301596,Attentive
1773376553.3840005,Attentive
1773376553.477907,Attentive
1773376553.5769668,Attentive
1773376553.6518729,Attentive
1773376553.7345784,Attentive
1773376553.81097,Attentive
1773376553.8992093,Attentive
1773376553.9702775,Attentive
1773376554.0388691,Attentive
1773376554.114893,Attentive
1773376554.1934702,Attentive
1773376554.272939,Attentive
1773376554.3432183,Attentive
1773376554.4193873,Attentive
1773376554.4983706,Attentive
1773376554.5805578,Attentive
1773376554.6622348,Attentive
1773376554.747624,Attentive
1773376554.9602003,Attentive
1773376555.064048,Attentive
1773376555.1459632,Attentive
1773376555.2289019,Attentive
1773376555.3144827,Attentive
1773376555.411835,Attentive
1773376555.4860442,Attentive
1773376555.564582,Attentive
1773376555.6507437,Attentive
1773376555.721598,Attentive
1773376555.800826,Attentive
1773376555.868314,Attentive
1773376555.9616857,Attentive
1773376556.0401444,Attentive
1773376556.1269379,Attentive
1773376556.2156959,Attentive
1773376556.245888,Blinking
1773376556.2703764,Blinking
1773376556.2968595,Blinking
1773376556.33849,Blinking
1773376556.4110603,Attentive
1773376556.4977715,Attentive
1773376556.5887866,Attentive
1773376556.6808248,Attentive
1773376556.765447,Attentive
1773376556.8526807,Attentive
1773376556.9455583,Attentive
1773376557.0166197,Attentive
1773376557.1028178,Attentive
1773376557.196617,Attentive
1773376557.298624,Attentive
1773376557.388706,Attentive
1773376557.467756,Attentive
1773376557.5046353,Blinking
1773376557.5349636,Blinking
1773376557.5585487,Blinking
1773376557.6238315,Blinking
1773376557.6602678,Blinking
1773376557.6859956,Blinking
1773376557.724907,Blinking
1773376557.7492719,Blinking
1773376557.7883258,Blinking
1773376557.8579187,Attentive
1773376557.9381173,Attentive
1773376558.0158749,Attentive
1773376558.0820484,Attentive
1773376558.1829093,Attentive
1773376558.2628725,Attentive
1773376558.3453379,Attentive
1773376558.381475,Blinking
1773376558.4125116,Blinking
1773376558.4507935,Blinking
1773376558.4807928,Blinking
1773376558.512758,Blinking
1773376558.5461304,Blinking
1773376558.5775626,Blinking
1773376558.6149938,Blinking
1773376558.6436095,Blinking
1773376558.680439,Blinking
1773376558.7124946,Blinking
1773376558.747265,Blinking
1773376558.7696674,Blinking
1773376558.80119,Blinking
1773376558.8277388,Blinking
1773376558.8640559,Blinking
1773376558.8979108,Blinking
1773376558.9182284,Blinking
1773376559.0100715,Attentive
1773376559.0933807,Attentive
1773376559.178822,Attentive
1773376559.2663484,Attentive
1773376559.3451352,Attentive
1773376559.4014418,Attentive
1773376559.4942327,Attentive
1773376559.5807724,Attentive
1773376559.650524,Attentive
1773376559.6933863,Blinking
1773376559.724992,Blinking
1773376559.7524247,Blinking
1773376559.8352246,Attentive
1773376559.926824,Attentive
1773376560.0071292,Attentive
1773376560.0953503,Attentive
1773376560.182684,Attentive
1773376560.264452,Attentive
1773376560.3412666,Attentive
1773376560.6050394,Attentive
1773376560.8249748,Attentive
1773376560.9009979,Attentive
1773376560.9798005,Attentive
1773376561.0254784,Blinking
1773376561.0726008,Blinking
1773376561.110057,Blinking
1773376561.1437438,Blinking
1773376561.1817389,Blinking
1773376561.2021172,Blinking
1773376561.2342293,Blinking
1773376561.2767005,Blinking
1773376561.3022802,Blinking
1773376561.3442123,Blinking
1773376561.3740351,Blinking
1773376561.4107733,Blinking
1773376561.435752,Blinking
1773376561.47578,Blinking
1773376561.5199118,Blinking
1773376561.5470388,Blinking
1773376561.5829396,Blinking
1773376561.6125596,Blinking
1773376561.6476207,Blinking
1773376561.6684031,Blinking
1773376561.7152963,Blinking
1773376561.7470293,Blinking
1773376561.782588,Blinking
1773376561.810645,Blinking
1773376561.8450227,Blinking
1773376561.8772445,Blinking
1773376561.9151335,Blinking
1773376561.9332035,Blinking
1773376561.9660172,Blinking
1773376561.9976346,Blinking
1773376562.0302162,Blinking
1773376562.0678604,Blinking
1773376562.1105268,Blinking
1773376562.1502512,Blinking
1773376562.1811965,Blinking
1773376562.213634,Blinking
1773376562.245868,Blinking
1773376562.2874699,Blinking
1773376562.4493408,Attentive
1773376562.5507588,Attentive
1773376562.6437688,Attentive
1773376562.7341993,Attentive
1773376562.8118837,Attentive
1773376562.8949194,Attentive
1773376562.968263,Attentive
1773376563.0345545,Attentive
1773376563.0825334,Blinking
1773376563.1155605,Blinking
1773376563.1417544,Blinking
1773376563.217856,Attentive
1773376563.246566,Blinking
1773376563.3176265,Attentive
1773376563.4093232,Attentive
1773376563.480549,Attentive
1773376563.5499856,Attentive
1773376563.6441,Attentive
1773376563.722278,Attentive
1773376563.813845,Attentive
1773376563.8485942,Blinking
1773376563.883679,Blinking
1773376563.9163623,Blinking
