timestamp,status
1769874305.394688,Attentive
1769874305.4978387,Attentive
1769874305.6725335,Attentive
1769874305.7452192,Attentive
1769874305.8330185,Attentive
1769874305.92695,Attentive
1769874306.0138888,Attentive
1769874306.1042418,Attentive
1769874306.1955717,Attentive
1769874306.2577212,Attentive
1769874306.3831053,Attentive
1769874306.4595237,Attentive
1769874306.54323,Attentive
1769874306.6290746,Attentive
1769874306.7168057,Attentive
1769874306.7809958,Attentive
1769874306.873276,Attentive
1769874306.951952,Attentive
1769874307.0593767,Attentive
1769874307.2779436,Attentive
1769874307.352641,Attentive
1769874307.4597116,Attentive
1769874307.5433147,Attentive
1769874307.6163154,Attentive
1769874307.7099977,Attentive
1769874307.8001442,Attentive
1769874307.8658242,Attentive
1769874307.9608197,Attentive
1769874308.0407946,Attentive
1769874308.129102,Attentive
1769874308.2181845,Blinking
1769874308.2970984,Attentive
1769874308.3778658,Attentive
1769874308.4637103,Attentive
1769874308.5070484,Blinking
1769874308.5412471,Blinking
1769874308.6605492,Attentive
1769874308.7430718,Attentive
1769874308.8104029,Attentive
1769874308.9083228,Attentive
1769874308.9914331,Attentive
1769874309.0577767,Attentive
1769874309.1623147,Attentive
1769874309.2544858,Attentive
1769874309.3265321,Attentive
1769874309.4601848,Attentive
1769874309.5413926,Attentive
1769874309.607769,Attentive
1769874309.6912103,Attentive
1769874309.7597196,Attentive
1769874309.8477566,Attentive
1769874309.8800275,Blinking
1769874309.9979765,Attentive
1769874310.0797215,Attentive
1769874310.1298745,Blinking
1769874310.16631,Blinking
1769874310.2006645,Blinking
1769874310.2255595,Blinking
1769874310.3623114,Blinking
1769874310.4035816,Blinking
1769874310.4428532,Blinking
1769874310.477373,Blinking
1769874310.5133111,Blinking
1769874310.6124818,Blinking
1769874310.658695,Blinking
1769874310.6952813,Blinking
1769874310.728183,Blinking
1769874310.8065164,Attentive
1769874310.876348,Blinking
1769874310.9125242,Blinking
1769874310.9581084,Blinking
1769874310.9960098,Blinking
1769874311.0331006,Blinking
1769874311.191673,Attentive
1769874311.230011,Blinking
1769874311.3105047,Attentive
1769874311.3499606,Blinking
1769874311.3913417,Blinking
1769874311.42334,Blinking
1769874311.546682,Blinking
1769874311.5835736,Blinking
1769874311.6162007,Blinking
1769874311.6505494,Blinking
1769874311.6877213,Blinking
1769874311.8118122,Blinking
1769874311.844143,Blinking
1769874311.9363103,Attentive
1769874312.0400982,Attentive
1769874312.2028728,Attentive
1769874312.2760375,Attentive
1769874312.3641303,Attentive
1769874312.4577107,Attentive
1769874312.5433738,Attentive
1769874312.61871,Blinking
1769874312.647766,Blinking
1769874312.6806602,Blinking
1769874312.7108228,Blinking
1769874312.7486794,Blinking
1769874312.8804615,Blinking
1769874312.9117038,Blinking
1769874312.9488268,Blinking
1769874313.0026355,Blinking
1769874313.0780404,Attentive
1769874313.324106,Attentive
1769874313.4143116,Attentive
1769874313.5056393,Attentive
1769874313.5911994,Attentive
1769874313.7266188,Attentive
1769874313.8112447,Attentive
1769874313.879519,Attentive
1769874313.9668088,Attentive
1769874314.098318,Attentive
1769874314.1775475,Attentive
1769874314.261105,Attentive
1769874314.3275402,Attentive
1769874314.4138484,Attentive
1769874314.521318,Attentive
1769874314.6245656,Attentive
1769874314.6962378,Attentive
1769874314.7816508,Attentive
1769874314.8620064,Attentive
1769874314.942139,Attentive
1769874315.0103145,Attentive
1769874315.129532,Attentive
1769874315.2718787,Attentive
1769874315.3509805,Attentive
1769874315.4411395,Attentive
1769874315.5180805,Attentive
1769874315.607253,Attentive
1769874315.6953983,Attentive
1769874315.8556929,Attentive
1769874316.3267713,Attentive
1769874316.427315,Attentive
1769874316.5078804,Attentive
1769874316.5828242,Attentive
1769874316.665784,Attentive
1769874316.7777247,Attentive
1769874316.8778496,Attentive
1769874316.9571447,Attentive
1769874317.0624082,Attentive
1769874317.1459455,Attentive
1769874317.1835427,Blinking
1769874317.2175467,Blinking
1769874317.2879708,Blinking
1769874317.3290827,Blinking
1769874317.4105952,Blinking
1769874317.4506767,Blinking
1769874317.479611,Blinking
1769874317.5359128,Blinking
1769874317.557388,Blinking
1769874317.6007721,Blinking
1769874317.6456714,Blinking
1769874317.6920688,Blinking
1769874317.737452,Blinking
1769874317.8078597,Blinking
1769874317.842126,Blinking
1769874317.8808932,Blinking
1769874317.9373577,Blinking
1769874317.9752698,Blinking
1769874317.999287,Blinking
1769874318.0418549,Blinking
1769874318.0910068,Blinking
1769874318.125195,Blinking
1769874318.300473,Attentive
1769874318.4319787,Attentive
1769874318.5206525,Attentive
1769874318.5815136,Attentive
1769874318.6686156,Attentive
1769874318.76037,Attentive
1769874318.8441904,Attentive
1769874318.9309635,Attentive
1769874319.0026197,Attentive
1769874319.1098948,Attentive
1769874319.1836083,Attentive
1769874319.2690878,Attentive
1769874319.3317873,Attentive
1769874319.4318666,Attentive
1769874319.5077758,Attentive
1769874319.5471656,Blinking
1769874319.6210136,Attentive
1769874319.6695623,Blinking
1769874319.7406986,Attentive
1769874319.7828412,Blinking
1769874319.861346,Attentive
1769874320.1302297,Attentive
1769874320.206202,Attentive
1769874320.3050969,Attentive
1769874320.3803675,Attentive
1769874320.4788647,Attentive
1769874320.5583375,Attentive
1769874320.65991,Attentive
1769874320.7471244,Attentive
1769874320.824353,Attentive
1769874320.9084826,Attentive
1769874320.9973884,Attentive
1769874321.0711634,Attentive
1769874321.17623,Attentive
1769874321.24564,Attentive
1769874321.3283372,Attentive
1769874321.4100926,Attentive
1769874321.5161586,Attentive
1769874321.5867543,Attentive
1769874321.636161,Blinking
1769874321.7141004,Attentive
1769874321.8095758,Attentive
1769874321.8917603,Attentive
1769874321.9763699,Attentive
1769874322.0194726,Blinking
1769874322.0571563,Blinking
1769874322.1363113,Attentive
1769874322.1747391,Blinking
1769874322.2735498,Attentive
1769874322.376397,Attentive
1769874322.4485595,Attentive
1769874322.543008,Attentive
1769874322.6283088,Attentive
1769874322.7158248,Attentive
1769874322.8013806,Attentive
1769874322.886161,Attentive
1769874322.9648762,Attentive
1769874323.0712838,Attentive
1769874323.1651917,Attentive
1769874323.252782,Attentive
1769874323.3242378,Attentive
1769874323.4074442,Attentive
1769874323.4480767,Blinking
1769874323.6336737,Attentive
1769874323.6980982,Attentive
1769874323.7848914,Attentive
1769874323.8542416,Attentive
1769874323.9351265,Attentive
1769874323.9974458,Attentive
1769874324.0777054,Attentive
1769874324.159683,Attentive
1769874324.2509813,Attentive
1769874324.3362758,Attentive
1769874324.4151905,Attentive
1769874324.5264833,Attentive
1769874324.6176612,Attentive
1769874324.7050455,Attentive
1769874324.7898617,Attentive
1769874324.8629177,Attentive
1769874324.9311585,Attentive
1769874325.0265193,Attentive
1769874325.1010265,Attentive
1769874325.1959555,Attentive
1769874325.2789123,Attentive
1769874325.365108,Attentive
1769874325.4470696,Attentive
1769874325.5311482,Attentive
1769874325.626646,Attentive
1769874325.7246091,Attentive
1769874325.804227,Attentive
1769874325.8911493,Attentive
1769874325.977364,Attentive
1769874326.2014823,Attentive
1769874326.277859,Attentive
1769874326.3324718,Blinking
1769874326.4353938,Attentive
1769874326.511756,Attentive
1769874326.578245,Attentive
1769874326.6630852,Attentive
1769874326.8319247,Attentive
1769874327.2261207,Attentive
1769874327.3012178,Attentive
1769874327.3789325,Attentive
1769874327.4433784,Attentive
1769874327.5430307,Attentive
1769874327.623149,Attentive
1769874327.727535,Attentive
1769874327.8089466,Attentive
1769874327.8621893,Blinking
1769874327.9321835,Attentive
1769874328.0082304,Attentive
1769874328.0975273,Attentive
1769874328.1832721,Attentive
1769874328.2620711,Attentive
1769874328.3808992,Attentive
1769874328.4811113,Attentive
1769874328.5765107,Attentive
1769874328.6594164,Attentive
1769874328.7405307,Attentive
1769874328.8089573,Attentive
1769874328.907708,Attentive
1769874328.9821153,Attentive
1769874329.0595062,Attentive
1769874329.2262864,Attentive
1769874329.3106918,Attentive
1769874329.3550854,Blinking
1769874329.455655,Attentive
1769874329.5410943,Attentive
1769874329.624384,Attentive
1769874329.6975625,Attentive
1769874329.7482264,Blinking
1769874329.831585,Attentive
1769874329.9105933,Attentive
1769874329.96956,Blinking
1769874330.0054135,Blinking
1769874330.037531,Blinking
1769874330.0777256,Blinking
