timestamp,status
1774493224.1063466,Looking Away
1774493224.188697,Looking Away 
1774493224.257187,Looking Away
1774493224.3395157,Looking Away
1774493224.4068244,Attentive
1774493224.4815996,Attentive
1774493224.5571184,Attentive
1774493224.6081245,Attentive
1774493224.689861,Attentive
1774493224.7650526,Attentive
1774493224.8247566,Attentive
1774493224.880061,Attentive
1774493224.9565632,Attentive
1774493225.0244772,Attentive
1774493225.123168,Attentive
1774493225.1897805,Attentive
1774493225.2925272,Attentive
1774493225.3594816,Attentive
1774493225.4403002,Attentive
1774493225.5069044,Attentive
1774493225.5898128,Attentive
1774493225.6574893,Attentive
1774493225.7260277,Attentive
1774493225.8064525,Attentive
1774493225.8819015,Attentive
1774493225.9394815,Attentive
1774493226.0080798,Attentive
1774493226.0821736,Attentive
1774493226.1123123,Looking Away 
1774493226.1411295,Looking Away 
1774493226.1589074,Looking Away 
1774493226.205016,Looking Away 
1774493226.2454853,Looking Away 
1774493226.2734168,Looking Away 
1774493226.2920043,Looking Away 
1774493226.3445685,Looking Away 
1774493226.3803954,Looking Away 
1774493226.4076986,Looking Away 
1774493226.4497497,Looking Away 
1774493226.4936914,Looking Away 
1774493226.5302546,Looking Away 
1774493226.5600784,Looking Away 
1774493226.599103,Looking Away 
1774493226.624471,Looking Away 
1774493226.6540475,Looking Away 
1774493226.6928346,Looking Away 
1774493226.7211013,Looking Away 
1774493226.7668278,Looking Away 
1774493226.8080022,Looking Away 
1774493226.848852,Looking Away 
1774493226.8779347,Looking Away 
1774493226.8970227,Looking Away 
1774493226.944498,Looking Away 
1774493226.9766266,Looking Away 
1774493227.051007,Attentive
1774493227.1076932,Attentive
1774493227.1374364,Looking Away 
1774493227.1586208,Looking Away 
1774493227.19211,Looking Away 
1774493227.232905,Looking Away 
1774493227.2769935,Looking Away 
1774493227.3089988,Looking Away 
1774493227.3401604,Looking Away 
1774493227.3801017,Looking Away 
1774493227.4080071,Looking Away 
1774493227.4465249,Looking Away 
1774493227.4810545,Looking Away 
1774493227.50873,Looking Away 
1774493227.5457728,Looking Away 
1774493227.5817714,Looking Away 
1774493227.6232064,Looking Away 
1774493227.6570098,Looking Away 
1774493227.6874058,Looking Away 
1774493227.7288425,Looking Away 
1774493227.756635,Looking Away 
1774493227.7957358,Looking Away 
1774493227.822031,Looking Away 
1774493227.8419194,Looking Away 
1774493227.8804128,Looking Away 
1774493227.9550004,Attentive
1774493228.024125,Attentive
1774493228.108665,Attentive
1774493228.1722078,Attentive
1774493228.2569823,Attentive
1774493228.337754,Attentive
1774493228.4057286,Attentive
1774493228.473586,Attentive
1774493228.5558167,Attentive
1774493228.639601,Attentive
1774493228.7063348,Attentive
1774493228.7889714,Attentive
1774493228.879118,Attentive
1774493228.942226,Attentive
1774493229.0075233,Attentive
1774493229.089585,Attentive
1774493229.1714885,Attentive
1774493229.2561796,Attentive
1774493229.3597887,Attentive
1774493229.4608672,Attentive
1774493229.5880287,Attentive
1774493229.6732342,Attentive
1774493229.7618206,Attentive
1774493229.8542278,Attentive
1774493229.9401948,Attentive
1774493230.0130403,Attentive
1774493230.1066914,Attentive
1774493230.18978,Attentive
1774493230.2708914,Attentive
1774493230.370567,Attentive
1774493230.469243,Attentive
1774493230.57716,Attentive
1774493230.6681116,Attentive
1774493230.7720435,Attentive
1774493230.8859375,Attentive
1774493230.958238,Attentive
1774493231.0396683,Attentive
1774493231.1232584,Attentive
1774493231.2211585,Attentive
1774493231.2914526,Attentive
1774493231.3707488,Attentive
1774493231.4569192,Attentive
1774493231.5396044,Attentive
1774493231.6442146,Attentive
1774493231.7058487,Attentive
1774493231.7897742,Attentive
1774493231.8568258,Attentive
1774493231.8861556,Looking Away 
1774493231.9289713,Looking Away 
1774493231.957963,Looking Away 
1774493231.9971359,Looking Away 
1774493232.0269861,Looking Away 
1774493232.063594,Looking Away 
1774493232.0934417,Looking Away 
1774493232.1311808,Looking Away 
1774493232.1600842,Looking Away 
1774493232.1949794,Looking Away 
1774493232.2247987,Looking Away 
1774493232.2577076,Looking Away 
1774493232.2869678,Looking Away 
1774493232.3261545,Looking Away 
1774493232.3546581,Looking Away 
1774493232.3907447,Looking Away 
1774493232.4185464,Looking Away 
1774493232.4585738,Looking Away 
1774493232.4821627,Looking Away 
1774493232.5111074,Looking Away 
1774493232.549393,Looking Away 
1774493232.5889797,Looking Away 
1774493232.6281576,Looking Away 
1774493232.6586776,Looking Away 
1774493232.6910412,Looking Away 
1774493232.7730107,Looking Away
1774493232.8240411,Looking Away
1774493232.8955894,Attentive
1774493232.9736488,Attentive
1774493233.0423226,Attentive
1774493233.1080136,Attentive
1774493233.1866937,Attentive
1774493233.240476,Attentive
1774493233.3052413,Attentive
1774493233.4023662,Attentive
1774493233.473017,Attentive
1774493233.5399237,Attentive
1774493233.6235204,Attentive
1774493233.7062666,Attentive
1774493233.7736201,Attentive
1774493233.8570397,Attentive
1774493233.9395347,Attentive
1774493234.0392897,Attentive
1774493234.1251965,Attentive
1774493234.1678908,Looking Away 
1774493234.197831,Looking Away 
1774493234.2900865,Attentive
1774493234.3668015,Attentive
1774493234.436287,Attentive
