timestamp,status
1770882721.7948802,Looking Away
1770882721.8887293,Attentive
1770882721.9647968,Blinking
1770882722.0712752,Attentive
1770882722.0981004,Blinking
1770882722.1501725,Blinking
1770882722.1868215,Blinking
1770882722.2221687,Blinking
1770882722.2661839,Blinking
1770882722.348343,Attentive
1770882722.4252849,Attentive
1770882722.49875,Attentive
1770882722.5412192,Blinking
1770882722.5960827,Attentive
1770882722.649022,Blinking
1770882722.6788971,Blinking
1770882722.7104664,Blinking
1770882722.7387283,Blinking
1770882722.8289156,Attentive
1770882722.899907,Attentive
1770882723.3306594,Attentive
1770882723.4577072,Attentive
1770882723.5360599,Attentive
1770882723.5714319,Blinking
1770882723.6060915,Blinking
1770882723.6449597,Blinking
1770882723.6782231,Blinking
1770882723.7067242,Blinking
1770882723.7414615,Blinking
1770882723.7763453,Blinking
1770882723.8123891,Blinking
1770882723.848382,Blinking
1770882723.901713,Blinking
1770882723.9387953,Blinking
1770882724.0166836,Attentive
1770882724.060624,Blinking
1770882724.1290102,Attentive
1770882724.200148,Attentive
1770882724.2415528,Blinking
1770882724.3231025,Attentive
1770882724.355629,Blinking
1770882724.429711,Attentive
1770882724.4631538,Blinking
1770882724.5286553,Attentive
1770882724.5756226,Blinking
1770882724.6513193,Attentive
1770882724.6852477,Blinking
1770882724.767112,Blinking
1770882724.8015125,Blinking
1770882724.8317323,Blinking
1770882724.8761618,Blinking
1770882724.9235895,Blinking
1770882724.9658208,Blinking
1770882724.9996223,Blinking
1770882725.0265923,Blinking
1770882725.0540304,Blinking
1770882725.0901732,Blinking
1770882725.2410126,Blinking
1770882725.3772001,Blinking
1770882725.4938421,Blinking
1770882725.5401933,Blinking
1770882725.5744424,Blinking
1770882725.6218045,Blinking
1770882725.6522048,Blinking
1770882725.6872668,Blinking
1770882725.71958,Blinking
1770882725.7623994,Blinking
1770882725.8096478,Blinking
1770882725.8576934,Blinking
1770882725.8931568,Blinking
1770882725.9329545,Blinking
1770882725.9647157,Blinking
1770882726.038938,Blinking
