timestamp,status
1773044328.701062,Attentive
1773044328.798088,Attentive
1773044328.8880708,Attentive
1773044328.9660242,Attentive
1773044329.0367565,Attentive
1773044329.1054907,Attentive
1773044329.1954553,Attentive
1773044329.268129,Attentive
1773044329.3529549,Attentive
1773044329.4360638,Attentive
1773044329.5237753,Attentive
1773044329.5993283,Attentive
1773044329.6793878,Attentive
1773044329.7597353,Attentive
1773044329.8412323,Attentive
1773044329.9278877,Attentive
1773044329.9895506,Attentive
1773044330.0657895,Attentive
1773044330.1434026,Attentive
1773044330.2225533,Attentive
1773044330.30509,Attentive
1773044330.3699653,Attentive
1773044330.4491587,Attentive
1773044330.5304785,Attentive
1773044330.6842132,Attentive
1773044330.802015,Attentive
1773044330.8879917,Attentive
1773044330.9876695,Attentive
1773044331.2098818,Attentive
1773044331.2739716,Attentive
1773044331.3574193,Attentive
1773044331.4642398,Attentive
1773044331.5342574,Attentive
1773044331.594836,Attentive
1773044331.665926,Attentive
1773044331.7259572,Attentive
1773044331.7731836,Attentive
1773044331.898682,Attentive
1773044331.956244,Attentive
1773044332.0014615,Attentive
1773044332.0532846,Attentive
1773044332.10505,Attentive
1773044332.1589043,Attentive
1773044332.2175224,Attentive
1773044332.2729533,Attentive
1773044332.3244047,Attentive
1773044332.3723164,Attentive
1773044332.459005,Attentive
1773044332.5331774,Attentive
1773044332.6010196,Attentive
1773044332.6765087,Attentive
1773044332.7439384,Attentive
1773044332.9069974,Attentive
1773044332.985002,Attentive
1773044333.0683398,Attentive
1773044333.134703,Attentive
1773044333.2190845,Attentive
1773044333.2894325,Attentive
1773044333.3844354,Attentive
1773044336.8122678,Attentive
