timestamp,status
1773291112.9570484,Blinking
1773291112.9906886,Blinking
1773291113.0328681,Blinking
1773291113.134285,Attentive
1773291113.198713,Attentive
1773291113.2796118,Attentive
1773291113.3702986,Attentive
1773291113.448749,Attentive
1773291113.5071256,Attentive
1773291113.5826123,Attentive
1773291113.6605124,Attentive
1773291113.760618,Attentive
1773291113.8409467,Attentive
1773291113.9297104,Attentive
1773291113.989129,Attentive
1773291114.1039863,Attentive
1773291114.1896822,Attentive
1773291114.262412,Attentive
1773291114.3521554,Attentive
1773291114.4391067,Attentive
1773291114.5351408,Attentive
1773291114.6426826,Attentive
1773291114.7225938,Attentive
1773291114.8343434,Attentive
1773291114.935048,Attentive
1773291114.9573705,Blinking
1773291114.9895008,Blinking
1773291115.0248697,Blinking
1773291115.1056964,Attentive
1773291115.1915176,Attentive
1773291115.3017585,Attentive
1773291115.372619,Attentive
1773291115.46364,Attentive
1773291115.5228422,Attentive
1773291115.6076941,Attentive
1773291115.696037,Attentive
1773291115.7884033,Attentive
1773291115.8647003,Attentive
1773291115.9385016,Attentive
1773291116.020777,Attentive
1773291116.0734563,Attentive
1773291116.1726947,Attentive
1773291116.2705228,Attentive
1773291116.3581824,Attentive
1773291116.442161,Attentive
1773291116.5117788,Attentive
1773291116.5726295,Attentive
1773291116.6561973,Attentive
1773291116.7583761,Attentive
1773291116.8410563,Attentive
1773291116.921925,Attentive
1773291117.037967,Attentive
1773291117.1373515,Attentive
1773291117.2413738,Attentive
1773291117.3348782,Attentive
1773291117.4372535,Attentive
1773291117.5281832,Attentive
1773291117.6060867,Attentive
1773291117.7072015,Attentive
1773291117.7907095,Attentive
1773291117.8762364,Attentive
1773291117.9560254,Attentive
1773291118.0411499,Attentive
1773291118.1062622,Attentive
1773291118.1419673,Blinking
1773291118.1685007,Blinking
1773291118.2550972,Attentive
1773291118.3442085,Attentive
1773291118.4410722,Attentive
1773291118.5376976,Attentive
1773291118.608211,Attentive
1773291118.6908565,Attentive
1773291118.7745903,Attentive
1773291118.8894005,Attentive
1773291118.9785051,Attentive
1773291119.040725,Attentive
1773291119.122686,Attentive
1773291120.4771967,Attentive
