timestamp,status
1774461099.9740999,Blinking
1774461100.0238326,Blinking
1774461100.0719981,Blinking
1774461100.1069374,Blinking
1774461100.146937,Blinking
1774461100.1816108,Blinking
1774461100.2194479,Blinking
1774461100.2582684,Blinking
1774461100.2861905,Blinking
1774461100.32203,Blinking
1774461100.3526275,Blinking
1774461100.375783,Blinking
1774461100.4175699,Blinking
1774461100.456663,Blinking
1774461100.5381818,Attentive
1774461100.620939,Attentive
1774461100.6771326,Attentive
1774461100.7685227,Attentive
1774461100.8609807,Attentive
1774461100.9394577,Attentive
1774461101.017099,Attentive
1774461101.0930657,Attentive
1774461101.1704895,Attentive
1774461101.245135,Attentive
1774461101.3409905,Attentive
1774461101.4206495,Attentive
1774461101.5101988,Attentive
1774461101.592341,Attentive
1774461101.6739223,Attentive
1774461101.7167966,Looking Away (Gaze)
1774461101.739175,Looking Away (Gaze)
1774461101.8238719,Attentive
1774461101.8984013,Attentive
1774461101.9549055,Looking Away (Gaze)
1774461101.9851286,Looking Away (Gaze)
1774461102.034646,Looking Away (Gaze)
1774461102.1284297,Attentive
1774461102.2214448,Attentive
1774461102.3052113,Attentive
1774461102.3529809,Looking Away (Gaze)
1774461102.3926637,Looking Away (Gaze)
1774461102.4253504,Looking Away (Gaze)
1774461102.4686043,Looking Away (Gaze)
1774461102.4979963,Looking Away (Gaze)
1774461102.532412,Looking Away (Gaze)
1774461102.5727353,Looking Away (Gaze)
1774461102.603077,Looking Away (Gaze)
1774461102.638981,Looking Away (Gaze)
1774461102.671285,Looking Away (Gaze)
1774461102.7093852,Looking Away (Gaze)
1774461102.7398038,Looking Away (Gaze)
1774461102.7738414,Looking Away (Gaze)
1774461102.8163812,Looking Away (Gaze)
1774461102.9299204,Looking Away (Gaze)
1774461102.9774904,Looking Away (Gaze)
1774461103.0694447,Looking Away (Gaze)
1774461103.1261208,Looking Away (Gaze)
1774461103.2541285,Looking Away (Gaze)
1774461103.2964945,Looking Away (Gaze)
1774461103.3360617,Looking Away (Gaze)
1774461103.3764307,Looking Away (Gaze)
1774461103.4184656,Looking Away (Gaze)
1774461103.4552145,Looking Away (Gaze)
1774461103.665501,Attentive
1774461103.7490897,Attentive
1774461103.8332522,Attentive
1774461103.908372,Attentive
1774461103.9889834,Attentive
1774461104.059029,Attentive
1774461104.1415977,Attentive
1774461104.212079,Attentive
1774461104.2940633,Attentive
1774461104.3753533,Attentive
1774461104.4706173,Attentive
1774461104.5737062,Attentive
1774461104.67326,Attentive
1774461104.7539454,Attentive
1774461104.8420353,Attentive
1774461104.9224286,Attentive
1774461105.019429,Attentive
1774461105.1059728,Attentive
1774461105.1917493,Attentive
1774461105.2274277,Looking Away (Gaze)
1774461105.2691336,Looking Away (Gaze)
1774461105.3027055,Looking Away (Gaze)
1774461105.3515236,Looking Away (Gaze)
1774461105.3791344,Looking Away (Gaze)
1774461105.4158628,Looking Away (Gaze)
1774461105.4544785,Looking Away (Gaze)
1774461105.4851725,Looking Away (Gaze)
1774461105.5296357,Looking Away (Gaze)
1774461105.5519981,Looking Away (Gaze)
1774461105.5864522,Looking Away (Gaze)
1774461105.6100364,Looking Away (Gaze)
1774461105.637103,Looking Away (Gaze)
1774461105.691036,Looking Away (Gaze)
1774461105.7232635,Looking Away (Gaze)
1774461105.7520323,Looking Away (Gaze)
1774461105.7892272,Looking Away (Gaze)
1774461105.8097367,Looking Away (Gaze)
1774461105.845641,Looking Away (Gaze)
1774461105.8888724,Looking Away (Gaze)
1774461105.9232855,Looking Away (Gaze)
1774461105.973717,Looking Away (Gaze)
1774461106.0147374,Looking Away (Gaze)
1774461106.1259766,Looking Away (Gaze)
1774461106.219349,Attentive
1774461106.4371483,Attentive
1774461106.5325153,Attentive
1774461106.6082313,Attentive
1774461106.6870105,Attentive
1774461106.7703428,Attentive
1774461106.847411,Attentive
1774461106.9309604,Attentive
1774461107.027218,Attentive
1774461107.1793115,Attentive
1774461107.2537403,Attentive
1774461107.3285534,Attentive
1774461107.4034743,Attentive
1774461107.4808161,Attentive
1774461107.5297027,Looking Away (Gaze)
1774461107.565376,Looking Away (Gaze)
1774461107.6025121,Looking Away (Gaze)
1774461107.6414173,Looking Away (Gaze)
1774461107.6792283,Looking Away (Gaze)
1774461107.7081556,Looking Away (Gaze)
1774461107.7416816,Looking Away (Gaze)
1774461107.7685719,Looking Away (Gaze)
1774461107.8025763,Looking Away (Gaze)
1774461107.8353403,Looking Away (Gaze)
1774461107.8750021,Looking Away (Gaze)
1774461107.9010334,Looking Away (Gaze)
1774461107.9412327,Looking Away (Gaze)
1774461107.9686842,Looking Away (Gaze)
1774461107.9989069,Looking Away (Gaze)
1774461108.0350423,Looking Away (Gaze)
1774461108.0599978,Looking Away (Gaze)
1774461108.0886343,Looking Away (Gaze)
1774461108.1206446,Looking Away (Gaze)
1774461108.154519,Looking Away (Gaze)
1774461108.1781306,Looking Away (Gaze)
1774461108.208278,Looking Away (Gaze)
1774461108.238717,Looking Away (Gaze)
1774461108.2720969,Looking Away (Gaze)
1774461108.352537,Attentive
1774461108.451801,Attentive
1774461108.5227048,Attentive
1774461108.590467,Attentive
1774461108.6850874,Attentive
1774461108.8121405,Attentive
1774461109.3549325,Attentive
1774461109.4403608,Attentive
1774461109.5305152,Attentive
1774461109.6204052,Attentive
1774461109.7114606,Attentive
1774461109.7918344,Attentive
1774461109.8828132,Attentive
1774461109.9617376,Attentive
1774461110.0421228,Attentive
1774461110.1186397,Attentive
1774461110.2027712,Attentive
1774461110.2707794,Attentive
1774461110.3486161,Attentive
1774461110.4280994,Attentive
1774461110.5126572,Attentive
1774461110.614591,Attentive
1774461110.6919987,Attentive
1774461110.787397,Attentive
1774461110.8725157,Attentive
1774461110.964133,Attentive
1774461111.0663476,Attentive
1774461111.1459444,Attentive
1774461111.23715,Attentive
1774461111.3107011,Attentive
1774461111.4103253,Attentive
1774461111.4878995,Attentive
1774461111.570824,Attentive
1774461111.6419163,Attentive
1774461111.7238386,Attentive
1774461111.803393,Attentive
1774461111.883348,Attentive
1774461111.9617965,Attentive
1774461112.056981,Attentive
1774461112.1337185,Attentive
1774461112.212554,Attentive
1774461112.2812796,Attentive
1774461112.3724391,Attentive
1774461112.4425292,Attentive
1774461112.5465274,Attentive
1774461112.6204622,Attentive
1774461112.706362,Attentive
1774461112.7977247,Attentive
1774461112.858677,Attentive
1774461112.9610844,Attentive
1774461113.1015632,Attentive
1774461113.1901245,Attentive
1774461113.2669115,Attentive
1774461113.3574405,Attentive
1774461113.43672,Attentive
1774461113.527011,Attentive
1774461113.6121418,Attentive
1774461113.6961048,Attentive
1774461113.7765155,Attentive
1774461113.863832,Attentive
1774461113.939106,Attentive
1774461114.0202014,Attentive
1774461114.0866585,Attentive
1774461114.1705205,Attentive
1774461114.2536743,Attentive
1774461114.3447883,Attentive
1774461114.4284887,Attentive
1774461114.5107596,Attentive
1774461114.6042435,Attentive
1774461114.6954377,Attentive
1774461114.774225,Attentive
1774461114.8382711,Attentive
1774461114.9311101,Attentive
1774461115.014564,Attentive
1774461115.0993292,Attentive
1774461115.177991,Attentive
1774461115.2645502,Attentive
1774461115.3541272,Attentive
1774461115.4181445,Attentive
1774461115.4997487,Attentive
1774461115.571272,Attentive
1774461115.5953817,Looking Away (Gaze)
1774461115.631558,Looking Away (Gaze)
1774461115.6670039,Looking Away (Gaze)
1774461115.6920252,Looking Away (Gaze)
1774461115.7311716,Looking Away (Gaze)
1774461115.767285,Looking Away (Gaze)
1774461115.7976115,Looking Away (Gaze)
1774461115.8373024,Looking Away (Gaze)
1774461115.8758574,Looking Away (Gaze)
1774461115.9184346,Looking Away (Gaze)
1774461115.9580648,Looking Away (Gaze)
1774461115.997733,Looking Away (Gaze)
1774461116.0471501,Looking Away (Gaze)
1774461116.0840776,Looking Away (Gaze)
1774461116.1195776,Looking Away (Gaze)
1774461116.1385255,Looking Away (Gaze)
1774461116.1743937,Looking Away (Gaze)
1774461116.2059577,Looking Away (Gaze)
1774461116.2384183,Looking Away (Gaze)
1774461116.275269,Looking Away (Gaze)
1774461116.3001318,Looking Away (Gaze)
1774461116.3350613,Looking Away (Gaze)
1774461116.371898,Looking Away (Gaze)
1774461116.40337,Looking Away (Gaze)
1774461116.4338253,Looking Away (Gaze)
1774461116.4707987,Looking Away (Gaze)
1774461116.4936292,Looking Away (Gaze)
1774461116.5224023,Looking Away (Gaze)
1774461116.5466309,Looking Away (Gaze)
1774461116.619024,Attentive
1774461116.7199621,Attentive
1774461116.8050058,Attentive
1774461116.869312,Attentive
1774461116.9678035,Attentive
1774461117.0822036,Attentive
1774461117.155178,Attentive
1774461117.240064,Attentive
1774461117.3050334,Attentive
1774461117.4069211,Attentive
1774461117.5036993,Attentive
1774461117.596916,Attentive
1774461117.9037452,Attentive
1774461118.0525734,Attentive
1774461118.0913064,Looking Away (Gaze)
1774461118.1729136,Attentive
1774461118.25364,Attentive
1774461118.3255718,Attentive
1774461118.4099524,Attentive
1774461118.496518,Attentive
1774461118.5867066,Attentive
1774461118.673159,Attentive
1774461118.7585576,Attentive
1774461118.8411353,Attentive
1774461118.9229038,Attentive
1774461119.0357924,Attentive
1774461119.1209917,Attentive
1774461119.2022974,Attentive
1774461119.285848,Attentive
1774461119.370287,Attentive
1774461119.443957,Attentive
1774461119.5200448,Attentive
1774461119.597611,Attentive
1774461119.6822653,Attentive
1774461119.7428455,Attentive
1774461119.8372679,Attentive
1774461119.9036617,Attentive
1774461119.996494,Attentive
1774461120.1739347,Attentive
1774461120.259721,Attentive
1774461120.3423214,Attentive
1774461120.4216006,Attentive
1774461120.5073934,Attentive
1774461120.5939715,Attentive
1774461120.7487752,Attentive
1774461120.8192375,Attentive
1774461120.9107223,Attentive
1774461120.99541,Attentive
1774461121.0866945,Attentive
1774461121.168292,Attentive
1774461121.2463708,Attentive
1774461121.326634,Attentive
1774461121.4064407,Attentive
1774461121.485031,Attentive
1774461121.5635324,Attentive
1774461121.642448,Attentive
1774461121.7244036,Attentive
1774461121.7900367,Attentive
1774461121.8889716,Attentive
1774461121.9741857,Attentive
1774461122.0869136,Attentive
1774461122.1590402,Looking Away
1774461122.2546122,Looking Away
1774461122.3334281,Looking Away
1774461122.4046288,Looking Away
1774461122.497317,Looking Away
1774461122.5591128,Looking Away
1774461122.6487734,Looking Away
1774461122.7200847,Looking Away
1774461122.7968497,Looking Away
1774461122.8794184,Looking Away
1774461122.962659,Looking Away
1774461123.0541928,Looking Away
1774461123.1255395,Looking Away
1774461123.2040186,Looking Away
1774461123.2870402,Looking Away
1774461123.3711643,Looking Away
1774461123.4472454,Looking Away
1774461123.5290403,Looking Away
1774461123.6349032,Looking Away
1774461123.7208261,Looking Away
1774461123.810426,Looking Away
1774461123.8441656,Blinking
1774461123.8838382,Looking Away (Gaze)
1774461123.9222412,Looking Away (Gaze)
1774461123.9544342,Looking Away (Gaze)
1774461123.9815133,Looking Away (Gaze)
1774461124.0017521,Looking Away (Gaze)
1774461124.0368464,Looking Away (Gaze)
1774461124.0819225,Looking Away (Gaze)
1774461124.1076024,Looking Away (Gaze)
1774461124.146341,Looking Away (Gaze)
1774461124.1721961,Looking Away (Gaze)
1774461124.2074041,Looking Away (Gaze)
1774461124.2372153,Looking Away (Gaze)
1774461124.2620068,Looking Away (Gaze)
1774461124.2911425,Looking Away (Gaze)
1774461124.3241317,Looking Away (Gaze)
1774461124.3608398,Looking Away (Gaze)
1774461124.397471,Looking Away (Gaze)
1774461124.4406471,Looking Away (Gaze)
1774461124.4740245,Looking Away (Gaze)
1774461124.5092037,Looking Away (Gaze)
1774461124.5440052,Looking Away (Gaze)
