timestamp,status
1773291133.4454558,Attentive
1773291133.5230103,Attentive
1773291133.5941834,Attentive
1773291133.6888397,Attentive
1773291133.7721472,Attentive
1773291133.8377867,Attentive
1773291133.9267368,Attentive
1773291134.0058222,Attentive
1773291134.0723677,Attentive
1773291134.1389046,Attentive
1773291134.2089162,Attentive
1773291134.2723677,Attentive
1773291134.356661,Attentive
1773291134.424582,Attentive
1773291134.510294,Attentive
1773291134.587716,Attentive
1773291134.6395295,Attentive
1773291134.717373,Attentive
1773291134.797269,Attentive
1773291134.8730245,Attentive
1773291134.9556835,Attentive
1773291135.039353,Attentive
1773291135.0601034,Blinking
1773291135.1115317,Blinking
1773291135.1486793,Blinking
1773291135.1793497,Blinking
1773291135.2597466,Attentive
1773291135.3025029,Blinking
1773291135.3501725,Blinking
1773291135.3982098,Blinking
1773291135.4267023,Blinking
1773291135.5285776,Attentive
1773291135.5938303,Attentive
1773291135.6727767,Attentive
1773291135.7865005,Attentive
1773291135.855552,Attentive
1773291135.923521,Attentive
1773291136.0057373,Attentive
1773291136.0892508,Attentive
1773291136.1564796,Attentive
1773291136.2391176,Attentive
1773291136.3394825,Attentive
1773291136.424047,Attentive
1773291136.505537,Attentive
1773291136.5889647,Attentive
1773291136.6129074,Blinking
1773291136.6560616,Blinking
1773291136.691377,Blinking
1773291136.7215488,Blinking
1773291136.7456923,Blinking
1773291136.7891822,Blinking
1773291136.8082528,Blinking
1773291136.8544278,Blinking
1773291136.884785,Blinking
1773291136.9251347,Blinking
1773291136.9446838,Blinking
1773291136.991645,Blinking
1773291137.0853148,Attentive
1773291137.1739058,Attentive
1773291137.2422485,Attentive
1773291137.3038602,Attentive
1773291137.37518,Attentive
1773291137.4576952,Attentive
1773291137.543392,Attentive
1773291137.6260421,Attentive
1773291137.717483,Attentive
1773291137.8124928,Attentive
1773291137.9039462,Attentive
1773291137.980755,Attentive
1773291138.0437734,Attentive
1773291138.1238296,Attentive
1773291138.2350883,Attentive
1773291138.3233705,Attentive
1773291138.409157,Attentive
1773291138.4736145,Attentive
1773291138.5548081,Attentive
1773291138.6461952,Attentive
1773291138.7259827,Attentive
