timestamp,status
1774933031.129018,Looking Away 
1774933031.204877,Blinking
1774933031.241943,Blinking
1774933031.3235326,Blinking
1774933031.440804,Attentive
1774933031.5389721,Attentive
1774933031.6503766,Attentive
1774933031.7502372,Attentive
1774933031.8453243,Attentive
1774933031.9323392,Attentive
1774933032.0336955,Attentive
1774933032.1181087,Attentive
1774933032.2184494,Attentive
1774933032.3014646,Attentive
1774933032.3879154,Attentive
1774933032.5012586,Attentive
1774933032.5912294,Attentive
1774933032.6674619,Attentive
1774933032.770358,Attentive
1774933032.8474648,Attentive
1774933032.934674,Attentive
1774933033.0438476,Attentive
1774933033.1241515,Attentive
1774933033.3109944,Attentive
1774933033.405524,Attentive
1774933033.501497,Attentive
1774933033.5898316,Attentive
1774933033.6899796,Attentive
1774933033.7901325,Attentive
1774933033.8798962,Attentive
1774933033.972017,Attentive
1774933034.0584884,Attentive
1774933034.1453092,Attentive
1774933034.2378619,Attentive
1774933034.3032715,Attentive
1774933034.3909378,Attentive
1774933034.4803622,Attentive
1774933034.563927,Attentive
1774933034.6342313,Attentive
1774933034.7203891,Attentive
1774933034.8181334,Attentive
1774933034.8998785,Attentive
1774933034.9382885,Looking Away 
1774933034.9828143,Looking Away 
1774933035.0048935,Looking Away 
1774933035.0588682,Looking Away 
1774933035.0953898,Looking Away 
1774933035.1269417,Looking Away 
1774933035.1643126,Looking Away 
1774933035.1935494,Looking Away 
1774933035.2339742,Looking Away 
1774933035.272303,Looking Away 
1774933035.3001082,Looking Away 
1774933035.3360782,Looking Away 
1774933035.3631012,Looking Away 
1774933035.385547,Looking Away 
1774933035.423558,Looking Away 
1774933035.4505174,Looking Away 
1774933035.477431,Looking Away 
1774933035.5171764,Looking Away 
1774933035.5419085,Looking Away 
1774933035.58385,Looking Away 
1774933035.6230874,Looking Away 
1774933035.649657,Looking Away 
1774933035.688557,Looking Away 
1774933035.7250142,Looking Away 
1774933035.769703,Looking Away 
1774933035.8147283,Looking Away 
1774933035.8526912,Looking Away 
1774933035.8864024,Looking Away 
1774933035.9220307,Looking Away 
1774933035.9491725,Looking Away 
1774933035.9759526,Looking Away 
1774933036.015822,Looking Away 
1774933036.0392392,Looking Away 
1774933036.0805337,Looking Away 
1774933036.1125925,Looking Away 
1774933036.150677,Looking Away 
1774933036.1742742,Looking Away 
1774933036.207818,Looking Away 
1774933036.2470987,Looking Away 
1774933036.2868164,Looking Away 
1774933036.3245676,Looking Away 
1774933036.3544955,Looking Away 
1774933036.3840752,Looking Away 
1774933036.425589,Looking Away 
1774933036.4665353,Looking Away 
1774933036.5210173,Looking Away 
1774933036.551237,Looking Away 
1774933036.5834842,Looking Away 
1774933036.6100652,Looking Away 
1774933036.6434047,Looking Away 
1774933036.6664383,Looking Away 
1774933036.754729,Attentive
1774933036.8448524,Attentive
1774933036.9375782,Attentive
1774933037.0186963,Attentive
1774933037.1014662,Attentive
1774933037.1852002,Attentive
1774933037.2680447,Attentive
1774933037.3492832,Attentive
1774933037.4401357,Attentive
1774933037.5337276,Attentive
1774933037.6229625,Attentive
1774933037.7096403,Attentive
1774933037.7975721,Attentive
1774933037.8880086,Attentive
1774933037.983197,Attentive
1774933038.0692286,Attentive
1774933038.157848,Attentive
1774933038.2438695,Attentive
1774933038.3305733,Attentive
1774933038.4062533,Attentive
1774933038.4913452,Attentive
1774933038.579052,Attentive
1774933038.671256,Attentive
1774933038.7768269,Attentive
1774933038.8666317,Attentive
1774933038.935221,Attentive
1774933039.0211554,Attentive
1774933039.1093445,Attentive
1774933039.2070224,Attentive
1774933039.2978342,Attentive
1774933039.3961759,Attentive
1774933039.4855092,Attentive
1774933039.5852208,Attentive
1774933039.6832922,Attentive
1774933039.815197,Attentive
1774933040.2664754,Attentive
1774933040.3711758,Attentive
1774933040.4871297,Attentive
1774933040.5224624,Typing/Reading
1774933040.5626805,Typing/Reading
1774933040.6331182,Attentive
1774933040.7206316,Attentive
1774933040.936975,Attentive
1774933041.1992235,Attentive
1774933041.4369714,Attentive
1774933041.5357504,Attentive
1774933041.6275697,Attentive
1774933041.7325637,Attentive
1774933041.767148,Typing/Reading
1774933041.8030057,Typing/Reading
1774933041.8377442,Typing/Reading
1774933041.8721406,Typing/Reading
1774933041.9122868,Typing/Reading
1774933042.0046422,Attentive
1774933042.103345,Attentive
1774933042.218917,Attentive
1774933042.3107917,Attentive
1774933042.401958,Attentive
1774933042.4909873,Attentive
1774933042.6229963,Attentive
1774933042.7345798,Attentive
1774933042.8470156,Attentive
1774933043.0016534,Attentive
1774933043.0888927,Attentive
1774933043.1709101,Attentive
1774933043.2835193,Attentive
1774933043.476583,Attentive
1774933043.5964859,Attentive
1774933043.6824622,Attentive
1774933043.7631235,Attentive
1774933043.8365786,Attentive
1774933043.9164426,Attentive
1774933043.999264,Attentive
1774933044.0737717,Attentive
1774933044.181346,Attentive
1774933044.265838,Attentive
1774933044.3497772,Attentive
1774933044.4330904,Attentive
1774933044.5164227,Attentive
1774933044.5865223,Attentive
1774933044.6848269,Attentive
1774933044.776983,Attentive
1774933044.8724556,Attentive
1774933044.9618342,Attentive
1774933045.0457585,Attentive
1774933045.1517825,Attentive
1774933045.2578747,Attentive
1774933045.290792,Blinking
1774933045.3407586,Blinking
1774933045.3882682,Blinking
1774933045.4187124,Blinking
1774933045.4457693,Looking Away 
1774933045.4729183,Looking Away 
1774933045.5056043,Looking Away 
1774933045.538641,Looking Away 
1774933045.5845356,Looking Away 
1774933045.6218274,Looking Away 
1774933045.6691918,Looking Away 
1774933045.6947896,Looking Away 
1774933045.7420626,Looking Away 
1774933045.8022842,Looking Away 
1774933045.8393476,Looking Away 
1774933045.8635068,Looking Away 
1774933045.902327,Looking Away 
1774933045.9502761,Looking Away 
1774933045.987201,Looking Away 
1774933046.0213313,Looking Away 
1774933046.0715172,Looking Away 
1774933046.107022,Looking Away 
1774933046.1410964,Looking Away 
1774933046.1685276,Looking Away 
1774933046.194037,Looking Away 
1774933046.2389555,Looking Away 
1774933046.271951,Looking Away 
1774933046.3302355,Looking Away 
1774933046.4390633,Looking Away 
1774933046.4730227,Looking Away 
1774933046.5253773,Looking Away 
1774933046.5917437,Looking Away 
1774933046.6291542,Looking Away 
1774933046.6719074,Looking Away 
1774933046.7044775,Looking Away 
1774933046.7493973,Looking Away 
1774933046.783691,Looking Away 
1774933046.811646,Looking Away 
1774933046.8504968,Looking Away 
1774933046.8832884,Looking Away 
1774933046.9172285,Looking Away 
1774933046.941573,Looking Away 
1774933046.9682634,Looking Away 
1774933046.995295,Looking Away 
1774933047.0205266,Looking Away 
1774933047.0671625,Looking Away 
1774933047.0982842,Looking Away 
1774933047.1406515,Looking Away 
1774933047.1701598,Blinking
1774933047.2179563,Looking Away 
1774933047.255414,Blinking
1774933047.2958534,Blinking
1774933047.3197618,Blinking
1774933047.362845,Blinking
1774933047.4428573,Attentive
1774933047.533785,Attentive
1774933047.6348288,Attentive
1774933047.7269132,Attentive
1774933047.814891,Attentive
1774933047.9049692,Attentive
1774933048.003701,Attentive
1774933048.0916746,Attentive
1774933048.178195,Attentive
1774933048.264113,Attentive
1774933048.3650293,Attentive
1774933048.4556575,Attentive
1774933048.5345457,Attentive
1774933048.613851,Attentive
1774933048.7008998,Attentive
1774933048.7852726,Attentive
1774933048.8405278,Attentive
1774933048.8873277,Blinking
1774933048.9209485,Blinking
1774933049.0756116,Attentive
1774933049.1738634,Attentive
